Date,Open,High,Low,Close,Adj Close,Volume
2016-12-01,129.339996,130.350006,129.000000,129.470001,119.675423,5398700
2016-12-02,129.039993,130.619995,128.910004,129.869995,120.045158,3738300
2016-12-05,130.320007,130.460007,129.559998,129.679993,119.869530,4065400
2016-12-06,130.130005,130.139999,128.679993,128.740005,119.000656,4292600
2016-12-07,128.750000,133.059998,128.750000,132.460007,122.439232,6987300
2016-12-08,132.210007,133.130005,131.580002,132.529999,122.503944,4975400
2016-12-09,132.509995,133.399994,131.100006,133.389999,123.298851,5174600
2016-12-12,133.130005,134.660004,133.130005,134.580002,124.398842,6276500
2016-12-13,134.550003,136.889999,134.550003,136.539993,126.210556,6886300
2016-12-14,136.050003,136.880005,135.750000,135.979996,125.692909,7036300
2016-12-15,136.509995,137.320007,135.770004,135.839996,125.563515,5839800
2016-12-16,136.110001,136.610001,135.050003,135.110001,124.888748,9429300
2016-12-19,135.059998,136.500000,134.789993,135.440002,125.193779,3463600
2016-12-20,135.649994,137.240005,135.429993,137.110001,126.737450,4301500
2016-12-21,136.929993,137.240005,136.559998,136.830002,126.478630,2704700
2016-12-22,136.250000,137.000000,135.179993,135.429993,125.184540,4094800
2016-12-23,135.649994,135.990005,134.789993,135.050003,124.833290,2337300
2016-12-27,134.759995,135.720001,134.710007,135.259995,125.027412,2254900
2016-12-28,135.570007,135.860001,134.660004,135.070007,124.851784,3369400
2016-12-29,135.020004,135.850006,134.630005,135.100006,124.879509,2777900
2016-12-30,135.639999,135.820007,133.830002,134.080002,123.936684,4149100
2017-01-03,135.100006,135.509995,133.589996,134.309998,124.149254,5299700
2017-01-04,134.339996,135.940002,134.210007,135.500000,125.249237,4055300
2017-01-05,134.979996,135.460007,133.779999,133.899994,123.770279,3821100
2017-01-06,133.970001,134.330002,133.050003,133.529999,123.428276,3827500
2017-01-09,133.220001,134.759995,133.139999,134.309998,124.149254,4310200
2017-01-10,134.000000,136.380005,133.770004,136.100006,125.803848,5928300
2017-01-11,136.100006,136.389999,134.740005,135.699997,125.434120,4643700
2017-01-12,135.509995,135.529999,133.940002,135.070007,124.851784,3600000
2017-01-13,134.919998,135.750000,134.759995,135.039993,124.824036,3117600
2017-01-17,135.089996,136.479996,134.759995,135.929993,125.646706,3976900
2017-01-18,135.899994,136.289993,134.919998,136.160004,125.859306,3869700
2017-01-19,136.000000,136.779999,134.929993,135.389999,125.147568,5078700
2017-01-20,135.259995,136.000000,134.600006,135.600006,125.341690,4853900
2017-01-23,135.309998,138.270004,135.000000,138.070007,127.624840,7056200
2017-01-24,137.880005,138.380005,137.300003,138.059998,127.615585,4055100
2017-01-25,138.449997,139.369995,137.429993,137.479996,127.079437,3631700
2017-01-26,138.009995,139.179993,137.710007,138.460007,127.985344,2931200
2017-01-27,138.800003,138.830002,137.699997,138.330002,127.865166,3149500
2017-01-30,137.990005,138.490005,136.860001,138.470001,127.994583,2705000
2017-01-31,137.630005,138.619995,136.850006,137.580002,127.171875,3227000
2017-02-01,137.660004,137.960007,136.529999,137.440002,127.042488,2968800
2017-02-02,137.470001,137.550003,136.559998,136.949997,126.589523,2197600
2017-02-03,137.259995,138.470001,136.970001,137.979996,127.541618,2654700
2017-02-06,137.429993,137.899994,136.449997,136.490005,126.164345,3864100
2017-02-07,137.160004,137.699997,136.330002,136.649994,126.312233,3242000
2017-02-08,136.889999,137.910004,136.820007,137.880005,127.449196,2882700
2017-02-09,137.880005,139.149994,137.410004,138.710007,128.216400,2931900
2017-02-10,138.600006,140.570007,138.250000,139.850006,129.270157,3297000
2017-02-13,140.479996,140.649994,139.050003,139.869995,129.288635,2753000
2017-02-14,139.949997,141.369995,139.339996,141.360001,130.665924,4775800
2017-02-15,141.270004,142.660004,140.949997,142.190002,131.433151,4343500
2017-02-16,142.389999,142.990005,140.899994,141.539993,130.832291,4295800
2017-02-17,141.360001,143.119995,141.000000,143.000000,132.181885,5108400
2017-02-21,145.600006,145.649994,143.250000,145.020004,134.049042,9275900
2017-02-22,145.050003,145.470001,143.970001,145.250000,134.261627,5037800
2017-02-23,146.110001,146.330002,144.509995,144.710007,133.762497,4184000
2017-02-24,144.649994,146.080002,144.649994,145.949997,134.908676,3516900
2017-02-27,145.869995,146.009995,144.800003,145.300003,134.307892,4388400
2017-02-28,144.979996,145.630005,144.470001,144.910004,133.947403,4211900
2017-03-01,146.720001,147.699997,145.889999,146.679993,135.583435,6213500
2017-03-02,147.080002,148.229996,146.389999,147.949997,136.757370,4053400
2017-03-03,147.949997,148.259995,146.820007,147.809998,136.627960,3412300
2017-03-06,147.130005,147.509995,146.580002,147.130005,135.999435,3998000
2017-03-07,146.330002,146.949997,145.830002,146.020004,135.794815,3996300
2017-03-08,146.220001,147.119995,145.919998,146.919998,136.631821,3614500
2017-03-09,147.080002,147.160004,146.529999,146.619995,136.352783,3594000
2017-03-10,147.240005,147.460007,146.449997,146.850006,136.566696,3123200
2017-03-13,147.330002,147.669998,146.500000,147.429993,137.106079,2933300
2017-03-14,147.270004,147.589996,146.460007,147.160004,136.854996,3272500
