Date,Open,High,Low,Close,Adj Close,Volume
12/1/2016,108,108.169998,107.07,107.480003,99.943932,4055600
12/2/2016,108.040001,108.57,107.480003,108.220001,100.632027,3124400
12/5/2016,108.720001,108.800003,107.360001,107.419998,99.888123,3077800
12/6/2016,107.300003,107.699997,107.080002,107.43,99.897415,2179500
12/7/2016,107.5,109.839996,107.080002,109.68,101.989662,4261800
12/8/2016,109.669998,109.68,108.139999,108.43,100.827301,3168500
12/9/2016,108.540001,109.989998,108.059998,109.790001,102.091942,3428300
12/12/2016,109.419998,110.5,108.790001,110.389999,102.649864,4478700
12/13/2016,110.879997,111.690002,110.260002,110.309998,102.575485,3807600
12/14/2016,110.349998,110.440002,109.089996,109.269997,101.608406,2761200
12/15/2016,109.040001,109.43,108.120003,108.129997,100.548332,3611100
12/16/2016,108.410004,109.260002,108.089996,108.519997,100.910988,7986200
12/19/2016,109.57,111.07,108.879997,110.82,103.049744,3838300
12/20/2016,110.93,111,110.150002,110.650002,102.89164,2256000
12/21/2016,110.940002,111.129997,110.470001,110.489998,102.742867,2078700
12/22/2016,110.580002,110.760002,109.690002,110.459999,102.714981,2087900
12/23/2016,110.349998,110.830002,110.040001,110.650002,102.89164,1303200
12/27/2016,111.040001,111.129997,110.5,110.980003,103.198517,1067300
12/28/2016,111,111.089996,110.099998,110.190002,102.46389,1894800
12/29/2016,110.279999,110.82,110.029999,110.550003,102.798668,2903600
12/30/2016,110.589996,110.790001,109.379997,109.620003,101.933861,2200500
1/3/2017,110.389999,110.959999,110,110.830002,103.059036,2739600
1/4/2017,111.459999,111.699997,110.580002,110.900002,103.12413,3091400
1/5/2017,111.169998,111.940002,110.559998,111.349998,103.542564,3344900
1/6/2017,111.419998,112.830002,111.059998,112.550003,104.658432,2622000
1/9/2017,112.699997,112.699997,111.269997,111.5,103.68206,2434100
1/10/2017,111.75,111.830002,111.059998,111.260002,103.458893,1800400
1/11/2017,111.620003,111.620003,110.580002,111,103.217102,2746200
1/12/2017,111.139999,111.139999,109.709999,110.82,103.049744,2644600
1/13/2017,110.93,111.260002,109.849998,110.220001,102.491806,2880600
1/17/2017,109.779999,110.269997,109.400002,109.970001,102.259323,2240100
1/18/2017,110.199997,110.889999,109.82,110.419998,102.677765,2600300
1/19/2017,111.029999,111.599998,110.019997,110.730003,102.966034,2828200
