Date,Open,High,Low,Close,Adj Close,Volume
2016-12-01,114.220001,115.519997,113.849998,115.410004,106.410324,2347500
2016-12-02,114.949997,115.959999,114.860001,115.650002,106.631599,1885300
2016-12-05,116.050003,116.129997,114.800003,115.870003,106.834442,2041500
2016-12-06,116.389999,116.870003,115.800003,116.830002,107.719589,1785800
2016-12-07,116.480003,118.360001,116.220001,117.989998,109.416611,2316800
2016-12-08,118.379997,119.260002,118.169998,118.379997,109.778275,2046200
2016-12-09,118.699997,119.190002,117.870003,119.190002,110.529427,2138800
2016-12-12,119.870003,120.989998,119.559998,120.910004,112.124435,1890900
2016-12-13,121.080002,122.470001,120.940002,121.430000,112.606659,2383700
2016-12-14,121.339996,121.440002,119.889999,120.370003,111.623688,2393500
2016-12-15,120.930000,121.709999,120.199997,120.400002,111.651489,1856400
2016-12-16,121.040001,121.930000,120.599998,121.599998,112.764297,3222000
2016-12-19,121.610001,122.199997,121.379997,121.750000,112.903397,1399800
2016-12-20,122.150002,122.820000,121.860001,122.440002,113.543251,1132700
2016-12-21,121.940002,123.089996,121.940002,122.570000,113.663818,1575300
2016-12-22,122.250000,122.870003,121.620003,122.120003,113.246529,1443100
2016-12-23,122.129997,122.440002,121.680000,122.120003,113.246529,885300
2016-12-27,122.269997,122.269997,121.650002,121.980003,113.116699,607600
2016-12-28,122.400002,122.769997,121.970001,122.080002,113.209435,867600
2016-12-29,122.070000,122.599998,121.910004,122.290001,113.404175,767800
2016-12-30,122.790001,122.839996,122.050003,122.419998,113.524712,1014300
2017-01-03,123.070000,123.070000,120.260002,120.900002,112.115166,1955400
2017-01-04,120.870003,121.739998,120.220001,120.250000,111.512383,1780200
2017-01-05,119.290001,119.500000,117.279999,118.330002,109.731911,2696500
2017-01-06,117.830002,118.709999,117.620003,118.269997,109.676262,1532300
2017-01-09,118.150002,118.250000,117.300003,117.320000,108.795296,1526200
2017-01-10,116.690002,117.720001,116.449997,117.180000,108.665459,1758800
2017-01-11,117.220001,118.150002,117.190002,117.650002,109.101311,1433600
2017-01-12,117.250000,117.269997,115.879997,116.750000,108.266724,1679200
2017-01-13,117.269997,117.849998,116.699997,117.050003,108.544922,1543800
