Date,Open,High,Low,Close,Adj Close,Volume
2016-12-01,118.959999,118.959999,117.870003,118.470001,109.302834,4445000
2016-12-02,118.000000,118.500000,117.709999,118.239998,109.090630,3348700
2016-12-05,119.449997,120.339996,119.029999,119.290001,110.059395,5191900
2016-12-06,119.290001,119.650002,118.599998,119.250000,110.022484,3368000
2016-12-07,119.410004,120.129997,118.470001,119.919998,110.640633,4059900
2016-12-08,120.050003,121.150002,119.500000,120.449997,111.129608,3255100
2016-12-09,120.570000,121.269997,120.209999,121.260002,111.876953,2623700
2016-12-12,121.570000,122.250000,121.260002,121.739998,112.319824,4172000
2016-12-13,121.779999,122.919998,121.760002,122.680000,113.187065,4308000
2016-12-14,122.870003,123.400002,122.389999,122.839996,113.334671,4967400
2016-12-15,122.970001,123.360001,121.769997,122.360001,112.891815,4402800
2016-12-16,122.889999,123.839996,122.540001,123.239998,113.703728,10793800
2016-12-19,123.230003,123.660004,122.769997,122.989998,113.473076,3545500
2016-12-20,123.180000,123.900002,122.709999,123.330002,113.786774,2768800
2016-12-21,123.150002,123.760002,123.099998,123.180000,113.648369,2762800
2016-12-22,123.120003,124.000000,123.089996,123.720001,114.146591,3037100
2016-12-23,123.370003,123.830002,123.070000,123.139999,113.611465,2164100
2016-12-27,123.300003,123.650002,122.970001,123.070000,113.546883,1919300
2016-12-28,122.930000,123.349998,122.610001,122.680000,113.187065,1980200
2016-12-29,122.760002,123.360001,122.760002,122.790001,113.288559,1943300
2016-12-30,122.790001,123.160004,121.440002,121.720001,112.301353,3574600
2017-01-03,121.860001,122.000000,118.959999,119.620003,110.363853,5123800
2017-01-04,119.000000,119.739998,118.180000,119.480003,110.234695,3780800
2017-01-05,119.339996,120.199997,119.099998,119.699997,110.437668,4261100
2017-01-06,118.930000,121.500000,118.519997,120.760002,111.415649,4089200
2017-01-09,120.760002,121.059998,120.330002,120.430000,111.111168,3021800
2017-01-10,120.459999,120.849998,119.730003,120.250000,110.945091,3108400
2017-01-11,120.930000,121.500000,120.620003,120.879997,111.526352,3565200
2017-01-12,120.300003,122.309998,120.199997,122.099998,112.651939,3480700
2017-01-13,122.239998,122.239998,121.099998,121.500000,112.098373,2877400
2017-01-17,120.750000,122.800003,120.699997,122.750000,113.251640,4077600
2017-01-18,122.809998,123.000000,121.800003,122.709999,113.214745,3395000
2017-01-19,122.239998,123.000000,122.040001,122.180000,112.725761,3155200
2017-01-20,122.260002,122.949997,122.019997,122.260002,112.799561,4887100
2017-01-23,121.690002,122.080002,119.820000,121.379997,111.987663,7022600
2017-01-24,121.970001,122.059998,120.519997,121.050003,111.683197,3495200
2017-01-25,121.489998,121.919998,120.949997,121.790001,112.365952,3968300
2017-01-26,121.860001,122.379997,121.760002,121.879997,112.448990,2497300
