Date,Open,High,Low,Close,Adj Close,Volume
2016-12-01,150.740005,152.690002,150.389999,152.389999,141.287384,2843900
2016-12-02,152.449997,152.490005,151.119995,152.250000,141.157562,2105600
2016-12-05,153.240005,153.750000,151.850006,152.160004,141.074112,2855900
2016-12-06,150.839996,152.639999,150.020004,152.240005,141.148285,3476300
2016-12-07,151.669998,154.309998,151.070007,154.139999,142.909851,2955800
2016-12-08,154.600006,155.970001,154.139999,155.389999,144.068787,2928400
2016-12-09,155.649994,156.880005,155.419998,156.490005,145.088654,2707900
2016-12-12,156.000000,158.000000,154.300003,157.160004,145.709824,4250600
2016-12-13,159.100006,160.070007,154.880005,156.660004,145.246277,5650400
2016-12-14,156.229996,156.369995,154.179993,154.470001,143.215775,3640200
2016-12-15,153.929993,155.240005,153.059998,153.770004,142.566833,2889300
2016-12-16,153.880005,156.000000,153.139999,154.500000,143.243652,5888300
2016-12-19,155.160004,157.100006,155.070007,156.179993,144.801239,3002800
2016-12-20,156.960007,157.889999,155.949997,156.389999,144.995926,2270100
2016-12-21,156.690002,158.500000,156.649994,157.479996,146.006485,2326000
2016-12-22,158.500000,158.990005,156.250000,157.460007,145.987976,3958500
2016-12-23,158.270004,158.270004,156.509995,157.809998,146.312485,2135800
2016-12-27,158.410004,158.479996,156.910004,157.479996,146.006485,1858700
2016-12-28,157.119995,157.350006,156.009995,156.100006,144.727097,1810400
2016-12-29,156.000000,156.750000,155.160004,155.690002,144.346939,1804000
2016-12-30,156.490005,156.789993,154.960007,155.679993,144.337631,2027700
2017-01-03,156.300003,157.139999,155.210007,156.970001,145.533676,3426100
2017-01-04,157.809998,159.229996,157.809998,158.619995,147.063477,3189800
2017-01-05,158.410004,159.699997,157.399994,158.710007,147.146927,2796000
2017-01-06,158.979996,159.660004,157.889999,159.100006,147.508514,2426000
2017-01-09,159.000000,159.240005,158.169998,158.320007,146.785309,2839400
2017-01-10,158.960007,159.940002,158.570007,159.070007,147.480667,2988300
2017-01-11,159.539993,159.699997,158.279999,159.399994,147.786606,2416500
2017-01-12,159.149994,159.160004,156.669998,158.289993,146.757492,3020500
2017-01-13,158.740005,159.580002,158.339996,158.830002,147.258148,2435400
2017-01-17,158.199997,159.039993,157.229996,157.669998,146.182678,2758800
2017-01-18,157.550003,159.050003,156.750000,158.320007,146.785309,2087000
2017-01-19,158.869995,159.869995,157.910004,159.000000,147.415741,3144000
